id	queueId	annotCellTreatment	annotCellLine	annotCellType	annotAnatomy	harvestSite	sourceSpecies	annotSpecies	annotDisease	annotDevStage	annotSex	note
1096650	4	0			performance	0	Homo Sapiens		0	0	0	
1096646	4	0			performance	0	Homo Sapiens		0	0	0	
2782108	4	0			performance	0	Homo Sapiens		0	0	0	
2782107	4	0			performance	0	Homo Sapiens		0	0	0	
2782106	4	0			performance	0	Homo Sapiens		0	0	0	
2782105	4	0			performance	0	Homo Sapiens		0	0	0	
1881018	4	0			performance	0	Homo Sapiens		0	0	0	
1881017	4	0			performance	0	Homo Sapiens		0	0	0	
1881016	4	0			performance	0	Homo Sapiens		0	0	0	
1881015	4	0			performance	0	Homo Sapiens		0	0	0	
1893948	4	0			performance	0	Homo Sapiens		0	0	0	
1893945	4	0			performance	0	Homo Sapiens		0	0	0	
1893944	4	0			performance	0	Homo Sapiens		0	0	0	
2260315	4	0			performance	0	Homo Sapiens		0	0	0	
3218483	4	0			performance	0	Homo Sapiens		0	0	0	
3218482	4	0			performance	0	Homo Sapiens		0	0	0	
3218481	4	0			performance	0	Homo Sapiens		0	0	0	
3218480	4	0			performance	0	Homo Sapiens		0	0	0	
3218477	4	0			performance	0	Homo Sapiens		0	0	0	
3218476	4	0			performance	0	Homo Sapiens		0	0	0	
3218475	4	0			performance	0	Homo Sapiens		0	0	0	
3218474	4	0			performance	0	Homo Sapiens		0	0	0	
3218473	4	0			performance	0	Homo Sapiens		0	0	0	
3218470	4	0			performance	0	Homo Sapiens		0	0	0	
3218469	4	0			performance	0	Homo Sapiens		0	0	0	
3218468	4	0			performance	0	Homo Sapiens		0	0	0	
3218467	4	0			performance	0	Homo Sapiens		0	0	0	
3218462	4	0			performance	0	Homo Sapiens		0	0	0	
3218459	4	0			performance	0	Homo Sapiens		0	0	0	
3218457	4	0			performance	0	Homo Sapiens		0	0	0	
3218456	4	0			performance	0	Homo Sapiens		0	0	0	
3218455	4	0			performance	0	Homo Sapiens		0	0	0	
3218454	4	0			performance	0	Homo Sapiens		0	0	0	
3218453	4	0			performance	0	Homo Sapiens		0	0	0	
3218452	4	0			performance	0	Homo Sapiens		0	0	0	
3218450	4	0			performance	0	Homo Sapiens		0	0	0	
3218449	4	0			performance	0	Homo Sapiens		0	0	0	
3218448	4	0			performance	0	Homo Sapiens		0	0	0	
3218447	4	0			performance	0	Homo Sapiens		0	0	0	
3218446	4	0			performance	0	Homo Sapiens		0	0	0	
3218445	4	0			performance	0	Homo Sapiens		0	0	0	
3218444	4	0			performance	0	Homo Sapiens		0	0	0	
3301901	4	0			performance	0	Homo Sapiens		0	0	0	
3301900	4	0			performance	0	Homo Sapiens		0	0	0	
3301899	4	0			performance	0	Homo Sapiens		0	0	0	
3301898	4	0			performance	0	Homo Sapiens		0	0	0	
3301897	4	0			performance	0	Homo Sapiens		0	0	0	
3301896	4	0			performance	0	Homo Sapiens		0	0	0	
2940606	4	0			performance	0	Homo Sapiens		0	0	0	
2940605	4	0			performance	0	Homo Sapiens		0	0	0	
8175	4	0			performance	0	Homo Sapiens		0	0	0	
2727889	4	0			performance	0	Homo Sapiens		0	0	0	
4239701	4	0			performance	0	Homo Sapiens		0	0	0	
3218670	4	0			performance	0	Homo Sapiens		0	0	0	
3218669	4	0			performance	0	Homo Sapiens		0	0	0	
3174153	4	0			performance	0	Homo Sapiens		0	0	0	
3174149	4	0			performance	0	Homo Sapiens		0	0	0	
3174147	4	0			performance	0	Homo Sapiens		0	0	0	
3448186	4	0			performance	0	Homo Sapiens		0	0	0	
2727888	4	0			performance	0	Homo Sapiens		0	0	0	
2727887	4	0			performance	0	Homo Sapiens		0	0	0	
4253748	4	0			performance	0	Homo Sapiens		0	0	0	
2727890	4	0			performance	0	Homo Sapiens		0	0	0	
3174151	4	0			performance	0	Homo Sapiens		0	0	0	
3247222	4	0			performance	0	Homo Sapiens		0	0	0	
3247221	4	0			performance	0	Homo Sapiens		0	0	0	
3247220	4	0			performance	0	Homo Sapiens		0	0	0	
3247219	4	0			performance	0	Homo Sapiens		0	0	0	
3247218	4	0			performance	0	Homo Sapiens		0	0	0	
3247217	4	0			performance	0	Homo Sapiens		0	0	0	
4196541	4	0			performance	0	Homo Sapiens		0	0	0	
4196540	4	0			performance	0	Homo Sapiens		0	0	0	
4196539	4	0			performance	0	Homo Sapiens		0	0	0	
2729041	4	0			performance	0	Homo Sapiens		0	0	0	
2729037	4	0			performance	0	Homo Sapiens		0	0	0	
2729032	4	0			performance	0	Homo Sapiens		0	0	0	
1924101	4	0			performance	0	Homo Sapiens		0	0	0	
1924100	4	0			performance	0	Homo Sapiens		0	0	0	
1924099	4	0			performance	0	Homo Sapiens		0	0	0	
1924098	4	0			performance	0	Homo Sapiens		0	0	0	
1924097	4	0			performance	0	Homo Sapiens		0	0	0	
1924096	4	0			performance	0	Homo Sapiens		0	0	0	
1924095	4	0			performance	0	Homo Sapiens		0	0	0	
1924094	4	0			performance	0	Homo Sapiens		0	0	0	
1923027	4	0			performance	0	Homo Sapiens		0	0	0	
1923026	4	0			performance	0	Homo Sapiens		0	0	0	
1923025	4	0			performance	0	Homo Sapiens		0	0	0	
1923024	4	0			performance	0	Homo Sapiens		0	0	0	
1923023	4	0			performance	0	Homo Sapiens		0	0	0	
1923022	4	0			performance	0	Homo Sapiens		0	0	0	
990792	4	0			performance	0	Homo Sapiens		0	0	0	
990791	4	0			performance	0	Homo Sapiens		0	0	0	
990790	4	0			performance	0	Homo Sapiens		0	0	0	
2436937	4	0			performance	0	Homo Sapiens		0	0	0	
2436936	4	0			performance	0	Homo Sapiens		0	0	0	
2436935	4	0			performance	0	Homo Sapiens		0	0	0	
1983871	4	0			performance	0	Homo Sapiens		0	0	0	
1983870	4	0			performance	0	Homo Sapiens		0	0	0	
1983867	4	0			performance	0	Homo Sapiens		0	0	0	
1983866	4	0			performance	0	Homo Sapiens		0	0	0	
3939926	4	0			performance	0	Homo Sapiens		0	0	0	
3939925	4	0			performance	0	Homo Sapiens		0	0	0	
3939924	4	0			performance	0	Homo Sapiens		0	0	0	
3939923	4	0			performance	0	Homo Sapiens		0	0	0	
2388197	4	0			performance	0	Homo Sapiens		0	0	0	
2388138	4	0			performance	0	Homo Sapiens		0	0	0	
2388137	4	0			performance	0	Homo Sapiens		0	0	0	
2388134	4	0			performance	0	Homo Sapiens		0	0	0	
2388131	4	0			performance	0	Homo Sapiens		0	0	0	
2388198	4	0			performance	0	Homo Sapiens		0	0	0	
2388139	4	0			performance	0	Homo Sapiens		0	0	0	
2388136	4	0			performance	0	Homo Sapiens		0	0	0	
2388135	4	0			performance	0	Homo Sapiens		0	0	0	
2388132	4	0			performance	0	Homo Sapiens		0	0	0	
2904539	4	0			performance	0	Homo Sapiens		0	0	0	
3340519	4	0			performance	0	Homo Sapiens		0	0	0	
3340518	4	0			performance	0	Homo Sapiens		0	0	0	
718910	4	0			performance	0	Homo Sapiens		0	0	0	
3340525	4	0			performance	0	Homo Sapiens		0	0	0	
3340524	4	0			performance	0	Homo Sapiens		0	0	0	
3340523	4	0			performance	0	Homo Sapiens		0	0	0	
3340522	4	0			performance	0	Homo Sapiens		0	0	0	
3340521	4	0			performance	0	Homo Sapiens		0	0	0	
3340520	4	0			performance	0	Homo Sapiens		0	0	0	
3262707	4	0			performance	0	Homo Sapiens		0	0	0	
1730196	4	0			performance	0	Homo Sapiens		0	0	0	
1730198	4	0			performance	0	Homo Sapiens		0	0	0	
1730197	4	0			performance	0	Homo Sapiens		0	0	0	
1730195	4	0			performance	0	Homo Sapiens		0	0	0	
1730194	4	0			performance	0	Homo Sapiens		0	0	0	
1730193	4	0			performance	0	Homo Sapiens		0	0	0	
1730192	4	0			performance	0	Homo Sapiens		0	0	0	
1730191	4	0			performance	0	Homo Sapiens		0	0	0	
1730190	4	0			performance	0	Homo Sapiens		0	0	0	
1730189	4	0			performance	0	Homo Sapiens		0	0	0	
1730188	4	0			performance	0	Homo Sapiens		0	0	0	
1730187	4	0			performance	0	Homo Sapiens		0	0	0	
93333	7	0	0	0	0	0	Homo Sapiens	0	0	0	0	test
1047949	464				ovary		Drosophila melanogaster	Drosophila melanogaster 			F	
1047952	464				ovary		Drosophila melanogaster	Drosophila melanogaster			F	
1047951	464				ovary		Drosophila melanogaster	Drosophila melanogaster			F	
1047950	464				ovary		Drosophila melanogaster	Drosophila melanogaster			F	
1047953	464				ovary		Drosophila melanogaster	Drosophila melanogaster			F	
2299916	182						Homo Sapiens	Homo sapiens				
3344759	472	0			ovary	0	Drosophila melanogaster	Drosophila melanogaster		day 1 of adulthood	F	
3344760	472	0			ovary	0	Drosophila melanogaster	Drosophila melanogaster		day 3 of adulthood	F	
3344761	472	0			ovary	0	Drosophila melanogaster	Drosophila melanogaster		day 1 of adulthood	F	
3344758	472	0			ovary	0	Drosophila melanogaster	Drosophila melanogaster		day 3 of adulthood	F	
3287490	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3287476	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3287477	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3287480	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3287488	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3287485	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3287483	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3287478	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
2709064	272	0	Primary	cerebral cortex neuron		0	Homo Sapiens	Homo Sapiens	Healthy			Extracted RNA
2709060	272	0	Primary	cerebral cortex neuron		0	Homo Sapiens	Homo Sapiens	Healthy			Extracted RNA
2709071	272		Primary	cerebral cortex neuron			Homo Sapiens					Extracted RNA
2709069	272		Primary	cerebral cortex neuron			Homo Sapiens					Extracted RNA
3020211	272	0	Primary	cerebellar cortex neuron	cerebellar cortex	0	Homo Sapiens	Homo Sapiens	Healthy			
3020205	272	0	Primary	cerebellar cortex neuron		0	Homo Sapiens	Homo Sapiens	ataxia-telangiectasia			
2709072	272		primary	cerebral cortex neuron	cerebral cortex		Homo Sapiens	Homo Sapiens	Healthy			extracted RNA
2709068	272		Primary	cerebral cortex neuron	cerebral cortex		Homo Sapiens	Homo Sapiens	Healthy			Extracted RNA
3968909	272		Primary		colon		Homo Sapiens	Homo Sapiens	healthy		f	no cell type specified
3020210	272		Primary	cerebellar cortex neuron	cerebellar cortex		Homo Sapiens	Homo Sapiens	Healthy			
3020204	272		Primary	cerebellar cortex neuron			Homo Sapiens	Homo Sapiens	ataxia-telangiectasia			
3968910	272	0	Primary		colon	0	Homo Sapiens	Homo Sapiens	healthy		f	no cell type specified
3020209	272	0	Primary	cerebellar cortex neuron	cerebellar cortex	0	Homo Sapiens	Homo Sapiens	healthy			
3020208	272	0	Primary	cerebellar cortex neuron	cerebellar cortex	0	Homo Sapiens	Homo Sapiens	healthy			
3968916	272		Primary		colon		Homo Sapiens	Homo Sapiens	colorectal adenocarcinoma		f	no cell type specified
3020202	272	0				0	Homo Sapiens	Homo Sapiens	ataxia-telangiectasia			
3020203	272	0	Primary	cerebellar cortex neuron	cerebellar cortex	0	Homo Sapiens	Homo Sapiens	ataxia-telangiectasia			
2189725	272	0	primary		colon	0	Homo Sapiens	Homo Sapiens				normal colon close to tumor
12258	272		primary	CD34 Primary Cells	umbilical cord blood		Homo Sapiens	Homo Sapiens	healthy			
2189722	272		primary		colon		Homo Sapiens	Homo Sapiens				Normal colon away from tumor (20cm) colon tumor disease not specified
2189724	272	0			colon	0	Homo Sapiens	Homo Sapiens				normal colon close to tumor
2299914	182	0				0	Homo Sapiens	Homo sapiens				mitochondria from unspecified cells
2299915	182	0				0	Homo Sapiens	Homo sapiens				mitochondria from unspecified cells
12259	272		primary	CD34 Primary Cells	umbilical cord blood		Homo Sapiens	Homo Sapiens	healthy			
12260	272		primary	CD34 Primary Cells	umbilical cord blood		Homo Sapiens	Homo Sapiens	healthy			
2597561	468		Primary	saliva-secreting gland	embryonic/larval salivary gland		Drosophila melanogaster	Drosophila melanogaster		third instar larval stage		
2438283	182	0	primary		vermiform appendix	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V122
2438330	182	0	primary		adrenal gland	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V122
2438353	182	0	primary		vermiform appendix	0	Homo Sapiens	Homo sapiens		adult 		frozen specimen from individual V160
2438292	182	0	primary		vermiform appendix	0	Homo Sapiens	Homo sapiens		adult 		frozen specimen from individual V155
2438363	182	0	primary		cerebral cortex	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V102
2438338	182	0	primary		colon	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V15
2438335	182	0	primary		liver	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V108
2438288	182	0	primary		lung	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V130
2438354	182	0	primary		 prostate gland	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V129
2438347	182	0	primary		 prostate gland	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V128
2438316	182	0	primary		 prostate gland	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V127
2438308	182	0	primary		 prostate gland	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V12
2438357	182	0	primary		pancreas	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V232
2438303	182	0	primary		saliva-secreting gland	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V240
2438293	182	0	primary		saliva-secreting gland	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V238
2438295	182	0	primary		saliva-secreting gland	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V239
2438351	182	0	primary		skin epidermis	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V246
2438287	182	0	primary		skin epidermis	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V247
2438276	182	0	primary		skin epidermis	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V245
2438305	182	0	primary		small intestine	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V151
2438346	182	0	primary		bone marrow 	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V249
2438331	182	0	primary		endometrium	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V143
2438368	182	0	primary		cerebral cortex	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V29
2438336	182	0	primary		duodenum	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V145
2438275	182	0	primary		colon	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V10
2438332	182	0	primary		 gall bladder	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V182
2438309	182	0	primary		 gall bladder	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V179
2438289	182	0	primary		esophagus 	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V185
2438277	182	0	primary		adipose tissue	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V20
2438318	182	0	primary		adipose tissue	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V1
2688382	468	bisulfite treated genomic DNA	Primary		embryo		Drosophila melanogaster	Drosophila melanogaster		embryonic stage 5		
2438323	182	0	primary		heart	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V191
2438278	182	0	primary		kidney 	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V23
2438279	182	0	primary		liver	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V110
2438285	182	0	primary		lymph node	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V192
2438299	182	0	primary		lymph node	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V193
2438291	182	0	primary		 female gonad	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V234
2438306	182	0	primary		liver	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V111
2438352	182	0	primary		lung	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V131
2438364	182	0	primary		lung	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V80
2438315	182	0	primary		small intestine	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V152
2438302	182	0	primary		small intestine	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V153
2438290	182	0	primary		small intestine	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V156
2438325	182	0	primary		placenta 	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V221
2438312	182	0	primary		placenta 	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V223
2438362	182	0	primary		placenta 	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V223
2438369	182	0	primary		spleen	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V82
2438314	182	0	primary		spleen	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V83
2438358	182	0	primary		stomach	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V90
2438294	182	0	primary		stomach	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V91
2438361	182	0	primary		testis	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V256
2438344	182	0	primary		stomach	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V18
2438307	182	0	primary		testis	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V255
2438327	182	0	primary		spleen	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V84
2438349	182	0	primary		spleen	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V85
2438356	182	0	primary		thyroid gland	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V197
2438310	182	0	primary		thyroid gland	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V198
2438337	182	0	primary		thyroid gland	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V199
2438350	182	0	primary		thyroid gland	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V196
2438329	182	0	primary		testis	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V257
2438342	182	0	primary		testis	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V258
2438360	182	0	primary		testis	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V259
2438367	182	0	primary		testis	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V260
2438319	182	0	primary		urinary bladder	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V177
2438341	182	0	primary		urinary bladder	0	Homo Sapiens	Homo sapiens		adult		frozen specimen from individual V176
3274450	472	0			embryonic/larval salivary gland	0	Drosophila melanogaster	Drosophila melanogaster		third instar larval stage	F	
3274452	472	0			embryonic/larval salivary gland	0	Drosophila melanogaster	Drosophila melanogaster		third instar larval stage	F	
3274451	472	0			embryonic/larval salivary gland	0	Drosophila melanogaster	Drosophila melanogaster		third instar larval stage	M	
3287496	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3287500	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390482	472	0				0	Drosophila melanogaster	Drosophila melanogaster				listed as cell line in column but no information is given to support that it is a cell line
3390483	472	0				0	Drosophila melanogaster	Drosophila melanogaster				listed as cell line in column but no information is given to support that it is a cell line
3390484	472	0				0	Drosophila melanogaster	Drosophila melanogaster				listed as cell line in column but no information is given to support that it is a cell line
3390485	472	0				0	Drosophila melanogaster	Drosophila melanogaster				listed as cell line in column but no information is given to support that it is a cell line
3390383	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390384	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390385	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390386	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390387	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390388	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390389	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390236	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390237	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390238	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390239	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390240	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390241	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390242	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3274446	472	0			embryonic/larval salivary gland	0	Drosophila melanogaster	Drosophila melanogaster		third instar larval stage	M	
3390462	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390463	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390464	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390465	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390690	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390691	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390692	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390693	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390650	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390651	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390652	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390653	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390250	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390251	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390252	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390253	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390254	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390255	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390256	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390341	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390342	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390343	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390344	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390345	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390346	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390347	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390598	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390599	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390600	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390601	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390618	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390619	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390620	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390621	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390594	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390595	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390596	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
3390597	472	0				0	Drosophila melanogaster	Drosophila melanogaster				
